Date,Close,High,Low,Open,Volume,Log_Return,Simple_Return,Log_Return_pct
2023-11-02,19133.25,19175.25,19064.150390625,19120.0,245600,0.007559875254064636,0.007588523257266999,0.7559875254064636
2023-11-03,19230.599609375,19276.25,19210.900390625,19241.0,189500,0.005075080802081226,0.005087980838331285,0.5075080802081227
2023-11-06,19411.75,19423.0,19309.69921875,19345.849609375,180700,0.009375812778954773,0.00941990339899168,0.9375812778954773
2023-11-07,19406.69921875,19423.5,19329.099609375,19404.05078125,198700,-0.0002602258142791332,-0.000260191958478706,-0.026022581427913322
2023-11-08,19443.5,19464.400390625,19401.5,19449.599609375,195000,0.0018944969651071763,0.0018962926582819506,0.18944969651071764
2023-11-09,19395.30078125,19463.900390625,19378.349609375,19457.400390625,208400,-0.0024820150223140987,-0.002478937369815082,-0.24820150223140985
2023-11-10,19425.349609375,19451.30078125,19329.44921875,19351.849609375,152200,0.0015480850435944918,0.001549283945833313,0.15480850435944918
2023-11-13,19443.55078125,19494.400390625,19414.75,19486.75,189300,0.0009365417093074231,0.0009369804014345284,0.09365417093074231
2023-11-15,19675.44921875,19693.19921875,19579.650390625,19651.400390625,291500,0.011856190289938534,0.011926753508604282,1.1856190289938535
2023-11-16,19765.19921875,19875.25,19627.0,19674.69921875,282700,0.004551150068331243,0.004561522280999375,0.4551150068331243
2023-11-17,19731.80078125,19806.0,19667.44921875,19674.75,236800,-0.0016911889743673853,-0.0016897597201204206,-0.16911889743673852
2023-11-20,19694.0,19756.44921875,19670.5,19731.150390625,173800,-0.0019175662679732529,-0.0019157289123818977,-0.19175662679732527
2023-11-21,19783.400390625,19829.099609375,19754.05078125,19770.900390625,195000,0.004529201141300913,0.0045394734754240496,0.4529201141300913
2023-11-22,19811.849609375,19825.55078125,19703.849609375,19784.0,184500,0.0014370018446946907,0.0014380348265852216,0.14370018446946908
2023-11-23,19802.0,19875.150390625,19786.75,19828.44921875,170000,-0.0004972811112830416,-0.0004971574875239915,-0.049728111128304164
2023-11-24,19794.69921875,19832.849609375,19768.849609375,19809.599609375,145900,-0.0003687570669664962,-0.00036868908443588033,-0.03687570669664962
2023-11-28,19889.69921875,19916.849609375,19800.0,19844.650390625,229600,0.004787784883390938,0.004799264638990497,0.4787784883390938
2023-11-29,20096.599609375,20104.650390625,19956.30078125,19976.55078125,236200,0.010348656573869122,0.010402389113554511,1.0348656573869122
2023-11-30,20133.150390625,20158.69921875,20015.849609375,20108.5,486600,0.0018171025823992028,0.0018187545137213768,0.18171025823992026
2023-12-01,20267.900390625,20291.55078125,20183.69921875,20194.099609375,265800,0.00667064331563437,0.0066929416105065975,0.667064331563437
2023-12-04,20686.80078125,20702.650390625,20507.75,20601.94921875,381100,0.020457480483773903,0.020668169003769332,2.04574804837739
2023-12-05,20855.099609375,20864.05078125,20711.150390625,20808.900390625,421000,0.008102650447744338,0.008135565760247543,0.8102650447744337
2023-12-06,20937.69921875,20961.94921875,20852.150390625,20950.75,359200,0.003952820545223537,0.003960643244200535,0.39528205452235365
2023-12-07,20901.150390625,20941.25,20850.80078125,20932.400390625,275000,-0.0017471243957791426,-0.0017455990623970186,-0.17471243957791427
2023-12-08,20969.400390625,21006.099609375,20862.69921875,20934.099609375,292400,0.0032600507599202964,0.003265370504707432,0.32600507599202966
2023-12-11,20997.099609375,21026.099609375,20923.69921875,20965.30078125,212900,0.001320063516009915,0.001320935183362959,0.1320063516009915
2023-12-12,20906.400390625,21037.900390625,20867.150390625,21018.55078125,244900,-0.004328963470418101,-0.004319607014175553,-0.4328963470418101
2023-12-13,20926.349609375,20950.0,20769.5,20929.75,260300,0.0009537608817135473,0.0009542158562574343,0.09537608817135473
2023-12-14,21182.69921875,21210.900390625,21074.44921875,21110.400390625,334400,0.012175662163725103,0.012250087289956912,1.2175662163725103
2023-12-15,21456.650390625,21492.30078125,21235.30078125,21287.44921875,508800,0.012849864921501506,0.012932779200891975,1.2849864921501506
2023-12-18,21418.650390625,21482.80078125,21365.349609375,21434.80078125,249700,-0.0017725827811074615,-0.0017710126840955187,-0.17725827811074615
2023-12-19,21453.099609375,21505.05078125,21337.75,21477.650390625,249800,0.001607082806947435,0.0016083748565725031,0.1607082806947435
2023-12-20,21150.150390625,21593.0,21087.349609375,21543.5,363900,-0.014222122733049722,-0.01412146609423337,-1.4222122733049722
2023-12-21,21255.05078125,21288.349609375,20976.80078125,21033.94921875,277500,0.004947534816775346,0.004959794076523361,0.49475348167753463
2023-12-22,21349.400390625,21390.5,21232.44921875,21295.849609375,284700,0.004429103580375731,0.004438926556610712,0.4429103580375731
2023-12-26,21441.349609375,21477.150390625,21329.44921875,21365.19921875,219500,0.004297627887901326,0.004306875934107168,0.42976278879013263
2023-12-27,21654.75,21675.75,21495.80078125,21497.650390625,256500,0.009903547502138933,0.0099527499207277,0.9903547502138933
2023-12-28,21778.69921875,21801.44921875,21678.0,21715.0,393100,0.0057075621422148105,0.005723881307796219,0.570756214221481
2023-12-29,21731.400390625,21770.30078125,21676.900390625,21737.650390625,270900,-0.0021741548367498844,-0.0021717930740454694,-0.21741548367498845
2024-01-01,21741.900390625,21834.349609375,21680.849609375,21727.75,154000,0.0004830551173010514,0.00048317180721269004,0.04830551173010514
2024-01-02,21665.80078125,21755.599609375,21555.650390625,21751.349609375,263700,-0.0035062758581720864,-0.003500136051024061,-0.35062758581720865
2024-01-03,21517.349609375,21677.0,21500.349609375,21661.099609375,311900,-0.006875448193459907,-0.00685186637566948,-0.6875448193459908
2024-01-04,21658.599609375,21685.650390625,21564.55078125,21605.80078125,339200,0.006543017882762483,0.006564470186349425,0.6543017882762483
2024-01-05,21710.80078125,21749.599609375,21629.19921875,21705.75,309300,0.0024072823978970102,0.002410182228605562,0.240728239789701
2024-01-08,21513.0,21763.94921875,21492.900390625,21747.599609375,231500,-0.009152465005292239,-0.00911070868564301,-0.915246500529224
2024-01-09,21544.849609375,21724.44921875,21517.849609375,21653.599609375,228600,0.001479387172036867,0.0014804820050666745,0.1479387172036867
2024-01-10,21618.69921875,21641.849609375,21448.650390625,21529.30078125,217000,0.003421854015216792,0.0034277152411805734,0.3421854015216792
2024-01-11,21647.19921875,21726.5,21593.75,21688.0,212500,0.001317434984659037,0.0013183031833516878,0.1317434984659037
2024-01-12,21894.55078125,21928.25,21715.150390625,21773.55078125,294700,0.011361703346499745,0.011426492637705898,1.1361703346499745
2024-01-15,22097.44921875,22115.55078125,21963.55078125,22053.150390625,345500,0.009224398809286917,0.009267074694848665,0.9224398809286917
2024-01-16,22032.30078125,22124.150390625,21969.80078125,22080.5,292400,-0.002952587985615914,-0.0029482333845447517,-0.2952587985615914
2024-01-17,21571.94921875,21851.5,21550.44921875,21647.25,456000,-0.021115770473744744,-0.020894393512082443,-2.1115770473744746
2024-01-18,21462.25,21539.400390625,21285.55078125,21414.19921875,387300,-0.0050982455047793645,-0.0050852715087356115,-0.5098245504779364
2024-01-19,21622.400390625,21670.599609375,21575.0,21615.19921875,343100,0.007434254509367264,0.00746195718645537,0.7434254509367264
2024-01-23,21238.80078125,21750.25,21192.599609375,21716.69921875,449700,-0.017900098054810153,-0.01774084294273448,-1.7900098054810152
2024-01-24,21453.94921875,21482.349609375,21137.19921875,21185.25,407500,0.010079006802925212,0.010129971071150878,1.0079006802925212
2024-01-25,21352.599609375,21459.0,21247.05078125,21454.599609375,418100,-0.004735247364061254,-0.004724053755400193,-0.4735247364061254
2024-01-29,21737.599609375,21763.25,21429.599609375,21433.099609375,376700,0.01786996821930258,0.018030591452244726,1.7869968219302579
2024-01-30,21522.099609375,21813.05078125,21501.80078125,21775.75,375100,-0.009963166019046519,-0.009913698102483215,-0.9963166019046519
2024-01-31,21725.69921875,21741.349609375,21448.849609375,21487.25,410600,0.009415559590485083,0.009460025419002926,0.9415559590485083
2024-02-01,21697.44921875,21832.94921875,21658.75,21780.650390625,332500,-0.00130114950214822,-0.0013003033741542103,-0.130114950214822
2024-02-02,21853.80078125,22126.80078125,21805.55078125,21812.75,442800,0.007180149098767169,0.007205988175093214,0.7180149098767169
2024-02-05,21771.69921875,21964.30078125,21726.94921875,21921.05078125,440800,-0.0037639297855089193,-0.0037568550808078083,-0.37639297855089193
2024-02-06,21929.400390625,21951.400390625,21737.55078125,21825.19921875,371000,0.007217294659854949,0.007243402101531293,0.7217294659854949
2024-02-07,21930.5,22053.30078125,21860.150390625,22045.05078125,346300,5.014190025218764e-05,5.014315737827957e-05,0.0050141900252187645
2024-02-08,21717.94921875,22011.05078125,21665.30078125,22009.650390625,491100,-0.009739290405751649,-0.009692017110872975,-0.9739290405751648
2024-02-09,21782.5,21804.44921875,21629.900390625,21727.0,349200,0.0029678235415700974,0.0029722318898448563,0.29678235415700976
2024-02-12,21616.05078125,21831.69921875,21574.75,21800.80078125,287400,-0.007670764664605448,-0.0076414194307357075,-0.7670764664605448
2024-02-13,21743.25,21766.80078125,21543.349609375,21664.30078125,365800,0.005867234081485647,0.005884480011507653,0.5867234081485647
2024-02-14,21840.05078125,21870.849609375,21530.19921875,21578.150390625,359100,0.004442111482625561,0.004451992284961959,0.44421114826255614
2024-02-15,21910.75,21953.849609375,21794.80078125,21906.55078125,345400,0.003231907943473083,0.0032371361888359207,0.3231907943473083
2024-02-16,22040.69921875,22068.650390625,21968.94921875,22020.30078125,343900,0.005913324803860001,0.005930843022260657,0.5913324803860002
2024-02-19,22122.25,22186.650390625,22021.05078125,22103.44921875,0,0.0036931806134258504,0.0037000088082788096,0.36931806134258505
2024-02-20,22196.94921875,22215.599609375,22045.849609375,22099.19921875,295700,0.003370967472487328,0.0033766555730090353,0.3370967472487328
2024-02-21,22055.05078125,22249.400390625,21997.94921875,22248.849609375,364500,-0.006413220819374543,-0.006392700010330099,-0.6413220819374543
2024-02-22,22217.44921875,22252.5,21875.25,22081.55078125,343500,0.007336344949249518,0.0073633218581414805,0.7336344949249518
2024-02-23,22212.69921875,22297.5,22186.099609375,22290.0,226000,-0.000213818777795819,-0.0002137959201901074,-0.0213818777795819
2024-02-26,22122.05078125,22202.150390625,22075.150390625,22169.19921875,207800,-0.004089278221713085,-0.004080928508836235,-0.4089278221713085
2024-02-27,22198.349609375,22218.25,22085.650390625,22090.19921875,252200,0.003443060208267885,0.003448994348646428,0.3443060208267885
2024-02-28,21951.150390625,22229.150390625,21915.849609375,22214.099609375,203000,-0.011198396451173726,-0.011135927809948543,-1.1198396451173727
2024-02-29,21982.80078125,22060.55078125,21860.650390625,21935.19921875,360200,0.0014408171929075416,0.0014418556686905948,0.14408171929075417
2024-03-01,22338.75,22353.30078125,22047.75,22048.30078125,351500,0.0160624736924449,0.016192168700068565,1.60624736924449
2024-03-04,22405.599609375,22440.900390625,22358.30078125,22403.5,298800,0.0029880715530739466,0.0029925402887358565,0.29880715530739466
2024-03-05,22356.30078125,22416.900390625,22269.150390625,22371.25,296200,-0.0022027147028049303,-0.00220029050703785,-0.22027147028049304
2024-03-06,22474.05078125,22497.19921875,22224.349609375,22327.5,312300,0.0052531495595052715,0.005266971542034149,0.5253149559505271
2024-03-07,22493.55078125,22525.650390625,22430.0,22505.30078125,379900,0.0008672911404987264,0.0008676673462120199,0.08672911404987264
2024-03-11,22332.650390625,22526.599609375,22307.25,22517.5,277900,-0.007178885448103384,-0.007153178801771132,-0.7178885448103384
2024-03-12,22335.69921875,22452.55078125,22256.0,22334.44921875,299200,0.00013650954899359894,0.0001365188668460693,0.013650954899359894
2024-03-13,21997.69921875,22446.75,21905.650390625,22432.19921875,493300,-0.015248393356596964,-0.015132725270416536,-1.5248393356596965
2024-03-14,22146.650390625,22204.599609375,21917.5,21982.55078125,426700,0.006748394232673185,0.006771215952804832,0.6748394232673185
2024-03-15,22023.349609375,22120.900390625,21931.69921875,22064.849609375,661500,-0.005583024746448362,-0.005567468627318717,-0.5583024746448362
2024-03-18,22055.69921875,22123.69921875,21916.55078125,21990.099609375,356300,0.001467800056624233,0.0014688778023679294,0.1467800056624233
2024-03-19,21817.44921875,21978.30078125,21793.099609375,21946.44921875,344200,-0.010860963960358783,-0.010802196640288697,-1.0860963960358783
2024-03-20,21839.099609375,21930.900390625,21710.19921875,21843.900390625,312400,0.0009918508439663014,0.0009923428906801757,0.09918508439663014
2024-03-21,22011.94921875,22080.94921875,21941.30078125,21989.900390625,353200,0.007883528864675105,0.0079146856998078,0.7883528864675104
2024-03-22,22096.75,22180.69921875,21883.30078125,21932.19921875,388700,0.0038450866714008036,0.0038524885010076115,0.38450866714008036
2024-03-26,22004.69921875,22073.19921875,21947.55078125,21947.900390625,328400,-0.004174507484794188,-0.00416580634029895,-0.4174507484794188
2024-03-27,22123.650390625,22193.599609375,22052.849609375,22053.94921875,409100,0.005391158338500764,0.005405716783151604,0.5391158338500764
2024-03-28,22326.900390625,22516.0,22163.599609375,22163.599609375,410500,0.009145057280234776,0.009187001078543977,0.9145057280234776
2024-04-01,22462.0,22529.94921875,22427.75,22455.0,0,0.006032745520934439,0.006050979178091831,0.6032745520934438
2024-04-02,22453.30078125,22497.599609375,22388.150390625,22458.80078125,289500,-0.00038736104211539534,-0.0003872860275131451,-0.038736104211539536
2024-04-03,22434.650390625,22521.099609375,22346.5,22385.69921875,309600,-0.0008309754048160305,-0.0008306302403686683,-0.08309754048160305
2024-04-04,22514.650390625,22619.0,22303.80078125,22592.099609375,401000,0.0035595696965144527,0.003565912488363576,0.3559569696514453
2024-04-05,22513.69921875,22537.599609375,22427.599609375,22486.400390625,242200,-4.22476898839797e-05,-4.224679746289706e-05,-0.00422476898839797
2024-04-08,22666.30078125,22697.30078125,22550.349609375,22578.349609375,227600,0.006755296273493474,0.006778164752814453,0.6755296273493474
2024-04-09,22642.75,22768.400390625,22612.25,22765.099609375,232400,-0.0010395619844089984,-0.0010390218270411866,-0.10395619844089984
2024-04-10,22753.80078125,22775.69921875,22673.69921875,22720.25,276800,0.004892486360835239,0.0049044741142307835,0.4892486360835239
2024-04-12,22519.400390625,22726.44921875,22503.75,22677.400390625,357200,-0.01035502147176367,-0.010301592814249916,-1.035502147176367
2024-04-15,22272.5,22427.44921875,22259.55078125,22339.05078125,355500,-0.011024443666037696,-0.010963897188301042,-1.1024443666037695
2024-04-16,22147.900390625,22213.75,22079.44921875,22125.30078125,317300,-0.005610032105390299,-0.005594325260972033,-0.5610032105390299
2024-04-18,21995.849609375,22326.5,21961.69921875,22212.349609375,456900,-0.006888920065700564,-0.0068652458503182245,-0.6888920065700563
2024-04-19,22147.0,22179.55078125,21777.650390625,21861.5,362500,0.006848265696137249,0.0068717686886063944,0.6848265696137249
2024-04-22,22336.400390625,22375.650390625,22198.150390625,22336.900390625,279300,0.008515605079627573,0.008551965982977361,0.8515605079627573
2024-04-23,22368.0,22447.55078125,22349.44921875,22447.05078125,231500,0.0014137138340638612,0.0014147135985376202,0.1413713834063861
2024-04-24,22402.400390625,22476.44921875,22384.0,22421.55078125,235900,0.001536747364098986,0.0015379287654238016,0.1536747364098986
2024-04-25,22570.349609375,22625.94921875,22305.25,22316.900390625,475000,0.007468967297299811,0.0074969296067168845,0.7468967297299811
2024-04-26,22419.94921875,22620.400390625,22385.55078125,22620.400390625,329900,-0.006685928069119567,-0.006663626980883297,-0.6685928069119567
2024-04-29,22643.400390625,22655.80078125,22441.900390625,22475.55078125,292000,0.009917283345523465,0.00996662256880243,0.9917283345523464
2024-04-30,22604.849609375,22783.349609375,22568.400390625,22679.650390625,361900,-0.0017039682453004383,-0.00170251731563964,-0.17039682453004384
2024-05-02,22648.19921875,22710.5,22567.849609375,22567.849609375,445900,0.0019158763335262374,0.0019177127972140884,0.19158763335262374
2024-05-03,22475.849609375,22794.69921875,22348.05078125,22766.349609375,438100,-0.0076389620148829334,-0.007609859296553445,-0.7638962014882933
2024-05-06,22442.69921875,22588.80078125,22409.44921875,22561.599609375,320300,-0.0014760226012829026,-0.0014749338156797576,-0.14760226012829025
2024-05-07,22302.5,22499.05078125,22232.05078125,22489.75,297800,-0.0062665796554610105,-0.006246985595782073,-0.6266579655461011
2024-05-08,22302.5,22368.650390625,22185.19921875,22231.19921875,277400,0.0,0.0,0.0
2024-05-09,21957.5,22307.75,21932.400390625,22224.80078125,331300,-0.015590012996666094,-0.01546911781190452,-1.5590012996666094
2024-05-10,22055.19921875,22131.30078125,21950.30078125,21990.94921875,265800,0.004439599522660019,0.0044494691449390444,0.44395995226600193
2024-05-13,22104.05078125,22131.650390625,21821.05078125,22027.94921875,278200,0.002212518664983643,0.0022149680905385605,0.22125186649836429
2024-05-14,22217.849609375,22270.05078125,22081.25,22112.900390625,230200,0.005135117275633606,0.005148324587705533,0.5135117275633606
2024-05-15,22200.55078125,22297.55078125,22151.75,22255.599609375,231900,-0.0007789037357247285,-0.0007786004689536163,-0.07789037357247285
2024-05-16,22403.849609375,22432.25,22054.55078125,22319.19921875,368900,0.00911570311987133,0.009157377676264788,0.9115703119871329
2024-05-17,22466.099609375,22502.150390625,22345.650390625,22415.25,242700,0.0027746873362616406,0.0027785403439750667,0.27746873362616403
2024-05-21,22529.05078125,22591.099609375,22404.55078125,22404.55078125,347600,0.002798133238882937,0.002802051667603722,0.27981332388829366
2024-05-22,22597.80078125,22629.5,22483.150390625,22576.599609375,290300,0.0030469687473969323,0.0030516154749500313,0.3046968747396932
2024-05-23,22967.650390625,22993.599609375,22577.44921875,22614.099609375,369800,0.01623413013834582,0.01636661960848307,1.6234130138345821
2024-05-24,22957.099609375,23026.400390625,22908.0,22930.75,261900,-0.00045948127907615604,-0.0004593757337192361,-0.045948127907615606
2024-05-27,22932.44921875,23110.80078125,22871.19921875,23038.94921875,260000,-0.0010743358183047916,-0.0010737589261899938,-0.10743358183047916
2024-05-28,22888.150390625,22998.55078125,22858.5,22977.150390625,217900,-0.00193357757447097,-0.0019317094176221072,-0.19335775744709702
2024-05-29,22704.69921875,22825.5,22685.44921875,22762.75,269900,-0.0080474093408375,-0.008015115627261094,-0.80474093408375
2024-05-30,22488.650390625,22705.75,22417.0,22617.44921875,373400,-0.00956116224385675,-0.009515599658179275,-0.956116224385675
2024-05-31,22530.69921875,22653.75,22465.099609375,22568.099609375,572100,0.0018680341105537352,0.0018697799732139142,0.1868034110553735
2024-06-03,23263.900390625,23338.69921875,23062.30078125,23337.900390625,569400,0.03202403067452011,0.03254231769535276,3.202403067452011
2024-06-04,21884.5,23179.5,21281.44921875,23179.5,1006100,-0.06112419596275757,-0.05929359941641077,-6.112419596275757
2024-06-05,22620.349609375,22670.400390625,21791.94921875,22128.349609375,638500,0.03307130264902321,0.033624236760035675,3.307130264902321
2024-06-06,22821.400390625,22910.150390625,22642.599609375,22798.599609375,480400,0.008848783029735371,0.008888049244237806,0.8848783029735371
2024-06-07,23290.150390625,23320.19921875,22789.05078125,22821.849609375,473600,0.02033183181806326,0.020539931466807104,2.033183181806326
2024-06-10,23259.19921875,23411.900390625,23227.150390625,23319.150390625,304400,-0.0013298220789751808,-0.0013289382574128705,-0.13298220789751808
2024-06-11,23264.849609375,23389.44921875,23206.650390625,23283.75,305200,0.00024290193115634738,0.0002429314342191624,0.02429019311563474
2024-06-12,23322.94921875,23441.94921875,23295.94921875,23344.44921875,295600,0.002494199810096445,0.002497312914139238,0.24941998100964452
2024-06-13,23398.900390625,23481.05078125,23353.900390625,23480.94921875,268300,0.0032512085635553246,0.0032564994745150067,0.32512085635553245
2024-06-14,23465.599609375,23490.400390625,23334.25,23464.94921875,223100,0.0028464728647632507,0.0028505279152657437,0.2846472864763251
2024-06-18,23557.900390625,23579.05078125,23499.69921875,23570.80078125,272200,0.0039257349959185015,0.003933450786960613,0.3925734995918502
2024-06-19,23516.0,23664.0,23412.900390625,23629.849609375,328800,-0.0017801967265448713,-0.0017786131162043084,-0.17801967265448712
2024-06-20,23567.0,23624.0,23442.599609375,23586.150390625,280300,0.0021663878659495613,0.0021687361796223215,0.21663878659495614
2024-06-21,23501.099609375,23667.099609375,23398.19921875,23661.150390625,609900,-0.0028002164622532473,-0.00279629951309035,-0.2800216462253247
2024-06-24,23537.849609375,23558.099609375,23350.0,23382.30078125,239400,0.0015625352218749532,0.00156375661610908,0.15625352218749533
2024-06-25,23721.30078125,23754.150390625,23562.05078125,23577.099609375,298100,0.007763664467508334,0.007793879853915442,0.7763664467508334
2024-06-26,23868.80078125,23889.900390625,23670.44921875,23723.099609375,287800,0.006198787876631016,0.006218040121837909,0.6198787876631016
2024-06-27,24044.5,24087.44921875,23805.400390625,23881.55078125,515200,0.007334080659762657,0.007361040898544724,0.7334080659762656
2024-06-28,24010.599609375,24174.0,23985.80078125,24085.900390625,354800,-0.0014108969297394127,-0.0014099020825968367,-0.14108969297394128
2024-07-01,24141.94921875,24164.0,23992.69921875,23992.94921875,0,0.00545557559691747,0.005470484349075377,0.545557559691747
2024-07-02,24123.849609375,24236.349609375,24056.400390625,24228.75,0,-0.0007499973340487516,-0.0007497161563467802,-0.07499973340487516
2024-07-03,24286.5,24309.150390625,24207.099609375,24291.75,0,0.006719678910168409,0.006742306607722792,0.671967891016841
2024-07-04,24302.150390625,24401.0,24281.0,24369.94921875,251200,0.0006441994597673961,0.0006444070008029268,0.06441994597673961
2024-07-05,24323.849609375,24363.0,24168.849609375,24213.349609375,298400,0.0008924945580705119,0.0008928929498506211,0.08924945580705118
2024-07-08,24320.55078125,24344.599609375,24240.55078125,24329.44921875,266300,-0.0001356303337513403,-0.00013562113637344275,-0.013563033375134032
2024-07-09,24433.19921875,24443.599609375,24331.900390625,24351.0,250500,0.00462112711188291,0.004631820986013446,0.462112711188291
2024-07-10,24324.44921875,24461.05078125,24141.80078125,24459.849609375,292300,-0.004460845993233708,-0.004450911197766749,-0.44608459932337075
2024-07-11,24315.94921875,24402.650390625,24193.75,24396.55078125,306400,-0.0003495037195243165,-0.0003494426502141934,-0.03495037195243165
2024-07-12,24502.150390625,24592.19921875,24331.150390625,24387.94921875,325800,0.007628403248955412,0.007657573644356042,0.7628403248955412
2024-07-15,24586.69921875,24635.05078125,24522.75,24587.599609375,305400,0.0034447298074261035,0.003450669707641296,0.34447298074261035
2024-07-16,24613.0,24661.25,24587.650390625,24615.900390625,283200,0.0010691440871768358,0.0010697158254551198,0.10691440871768358
2024-07-18,24800.849609375,24837.75,24504.44921875,24543.80078125,350900,0.007603152387120198,0.007632129743428306,0.7603152387120198
2024-07-19,24530.900390625,24854.80078125,24508.150390625,24853.80078125,343800,-0.010944347737899481,-0.010884676251089243,-1.094434773789948
2024-07-22,24509.25,24595.19921875,24362.30078125,24445.75,324200,-0.0008829659721330775,-0.0008825762723847497,-0.08829659721330775
2024-07-23,24479.05078125,24582.55078125,24074.19921875,24568.900390625,436400,-0.0012329157000276177,-0.0012321559717249908,-0.12329157000276177
2024-07-24,24413.5,24504.25,24307.25,24444.94921875,366600,-0.00268142363114976,-0.002677831825905974,-0.268142363114976
2024-07-25,24406.099609375,24426.150390625,24210.80078125,24230.94921875,391800,-0.0003031729363163769,-0.0003031269840456652,-0.030317293631637692
2024-07-26,24834.849609375,24861.150390625,24410.900390625,24423.349609375,383800,0.01741480789992859,0.01756732976027453,1.741480789992859
2024-07-29,24836.099609375,24999.75,24774.599609375,24943.30078125,355000,5.0331230625744864e-05,5.03324972633834e-05,0.005033123062574486
2024-07-30,24857.30078125,24971.75,24798.650390625,24839.400390625,385000,0.0008532792280141148,0.0008536433743000504,0.08532792280141148
2024-07-31,24951.150390625,24984.599609375,24856.5,24886.69921875,333600,0.0037684255675633532,0.00377553501085659,0.3768425567563353
2024-08-01,25010.900390625,25078.30078125,24956.400390625,25030.94921875,431300,0.002391816490734086,0.0023946791656728195,0.23918164907340858
2024-08-02,24717.69921875,24851.900390625,24686.849609375,24789.0,345000,-0.011792190883304469,-0.011722935491954689,-1.179219088330447
2024-08-05,24055.599609375,24350.05078125,23893.69921875,24302.849609375,487000,-0.02715175314145156,-0.02678645789462286,-2.715175314145156
2024-08-06,23992.55078125,24382.599609375,23960.400390625,24189.849609375,312300,-0.0026244033870099497,-0.0026209626510589334,-0.262440338700995
2024-08-07,24297.5,24337.69921875,24184.900390625,24289.400390625,317600,0.012630066341245293,0.012710162480444431,1.2630066341245294
2024-08-08,24117.0,24340.5,24079.69921875,24248.55078125,311900,-0.007456478381555143,-0.007428747813561065,-0.7456478381555143
2024-08-09,24367.5,24419.75,24311.19921875,24386.849609375,215100,0.010333291215294636,0.010386864037815746,1.0333291215294635
2024-08-12,24347.0,24472.80078125,24212.099609375,24320.05078125,279900,-0.0008416385761983504,-0.0008412844977941925,-0.08416385761983504
2024-08-13,24139.0,24359.94921875,24116.5,24342.349609375,239700,-0.00857984886239657,-0.008543146999630324,-0.857984886239657
2024-08-14,24143.75,24196.5,24099.69921875,24184.400390625,303300,0.0001967576418212346,0.00019677699987563635,0.01967576418212346
2024-08-16,24541.150390625,24563.900390625,24204.5,24334.849609375,271600,0.016325768935141063,0.016459762490292462,1.6325768935141063
2024-08-19,24572.650390625,24638.80078125,24522.94921875,24636.349609375,243600,0.0012827353541420893,0.0012835584110202358,0.12827353541420894
2024-08-20,24698.849609375,24734.30078125,24607.19921875,24648.900390625,238300,0.0051226163083365125,0.005135759339910173,0.5122616308336513
2024-08-21,24770.19921875,24787.94921875,24654.5,24680.55078125,257100,0.0028846181820890576,0.0028887826964991703,0.28846181820890576
2024-08-22,24811.5,24867.349609375,24784.44921875,24863.400390625,220300,0.0016659691560852782,0.001667357653657442,0.16659691560852782
2024-08-23,24823.150390625,24858.400390625,24771.650390625,24845.400390625,206800,0.0004694458708691634,0.00046955607782672715,0.04694458708691634
2024-08-26,25010.599609375,25043.80078125,24874.69921875,24906.099609375,210300,0.007523018148105455,0.007551387144671073,0.7523018148105455
2024-08-27,25017.75,25073.099609375,24973.650390625,25024.80078125,223300,0.0002858535502177548,0.0002858944102370753,0.02858535502177548
2024-08-28,25052.349609375,25129.599609375,24964.650390625,25030.80078125,220400,0.0013820469762269526,0.0013830024432652799,0.13820469762269527
2024-08-29,25151.94921875,25192.900390625,24998.5,25035.30078125,354000,0.003967777356455909,0.00397565940632294,0.3967777356455909
2024-08-30,25235.900390625,25268.349609375,25199.400390625,25249.69921875,638200,0.003332202116407902,0.003337760073577778,0.3332202116407902
2024-09-02,25278.69921875,25333.650390625,25235.5,25333.599609375,222800,0.0016945136137639853,0.001695950113232314,0.16945136137639852
2024-09-03,25279.849609375,25321.69921875,25235.80078125,25313.400390625,212100,4.550726442364936e-05,4.550829989491412e-05,0.004550726442364936
2024-09-04,25198.69921875,25216.0,25083.80078125,25089.94921875,253800,-0.003215245383183467,-0.0032100820170585243,-0.3215245383183467
2024-09-05,25145.099609375,25275.44921875,25127.75,25250.5,222200,-0.0021293438665674616,-0.0021270784221717465,-0.21293438665674616
2024-09-06,24852.150390625,25168.75,24801.30078125,25093.69921875,311700,-0.011718747382249265,-0.011650350298901935,-1.1718747382249266
2024-09-09,24936.400390625,24957.5,24753.150390625,24823.400390625,254400,0.003384315433638339,0.003390048695012693,0.3384315433638339
2024-09-10,25041.099609375,25130.5,24896.80078125,24999.400390625,251300,0.0041898603137641086,0.0041986500501236534,0.4189860313764109
2024-09-11,24918.44921875,25113.69921875,24885.150390625,25034.0,279200,-0.004909997784499106,-0.004897963449619458,-0.49099977844991055
2024-09-12,25388.900390625,25433.349609375,24941.44921875,25059.650390625,380100,0.018703624424743968,0.01887963282727112,1.8703624424743968
2024-09-13,25356.5,25430.5,25292.44921875,25430.44921875,250800,-0.0012769785942554214,-0.0012761636040355961,-0.12769785942554213
2024-09-16,25383.75,25445.69921875,25336.19921875,25406.650390625,168700,0.0010740980826790941,0.0010746751326089488,0.10740980826790941
2024-09-17,25418.55078125,25441.650390625,25352.25,25416.900390625,216000,0.0013700476615561017,0.0013709866056039743,0.13700476615561016
